1527557898,89.93
1527557915,89.93
1527557930,89.93
1527557946,89.93
1527557961,90.69
1527557977,90.69
1527557993,90.69
1527558008,90.69
1527558023,91.44
1527558039,91.44
1527558054,91.44
1527558069,91.44
1527558085,90.97
1527558100,90.97
1527558115,90.97
1527558134,92.28
1527558149,92.28
1527558165,92.28
1527558181,92.28
1527558197,91.79
1527558212,91.79
1527558227,91.79
1527558242,91.79
1527558257,91.04
1527558273,91.04
1527558288,91.04
1527558304,91.04
1527558320,92.11
1527558337,92.11
1527558353,92.11
1527558370,91.61
1527558386,91.61
1527558402,91.61
1527558419,91.61
1527558435,90.31
1527558452,90.31
1527558468,90.31
1527558485,90.31
1527558501,91.06
1527558517,91.06
1527558533,91.06
1527558550,90.29
1527558566,90.29
1527558583,90.29
1527558600,90.29
1527558616,90.73
1527558632,90.73
1527558648,90.73
1527558665,90.73
1527558682,92.23
1527558698,92.23
1527558714,92.23
1527558731,92.23
1527558747,93.44
1527558763,93.44
1527558780,93.44
1527558797,92.56
1527558813,92.56
1527558829,92.56
1527558846,92.56
1527558862,91.56
1527558878,91.56
1527558894,91.56
1527558911,91.56
1527558927,90.79
1527558944,90.79
1527558961,90.79
1527558977,90.35
1527558993,90.35
1527559010,90.35
1527559026,90.35
1527559043,92.4
1527559059,92.4
1527559075,92.4
1527559091,90.34
1527559108,90.34
1527559123,90.34
1527559139,90.34
1527559155,90.04
1527559171,90.04
1527559186,90.04
1527559202,90.04
1527559217,90.09
1527559233,90.09
1527559249,90.09
1527559265,90.09
1527559282,90.58
1527559298,90.58
1527559314,90.58
1527559330,90.58
1527559346,92.49
1527559363,92.49
1527559381,92.49
1527559398,91.64
1527559414,91.64
1527559430,91.64
1527559446,91.64
1527559462,92.69
1527559478,92.69
1527559494,92.69
1527559510,92.69
1527559528,91.89
1527559545,91.89
1527559562,91.89
1527559578,90.49
1527559594,90.49
1527559611,90.49
1527559627,90.49
1527559644,94.55
1527559659,94.55
1527559674,94.55
1527559690,94.55
1527559705,94.11
1527559720,94.11
1527559736,94.11
1527559753,93.89
1527559770,93.89
1527559787,93.89
1527559803,93.89
1527559818,92.87
1527559834,92.87
1527559850,92.87
1527559866,92.87
1527559882,91.8
1527559898,91.8
1527559914,91.8
1527559930,91.05
1527559945,91.05
1527559961,91.05
1527559977,91.05
1527559993,90.86
1527560008,90.86
1527560024,90.86
1527560041,90.86
1527560057,91.01
1527560073,91.01
1527560090,91.01
1527560105,91.01
1527560121,91.08
1527560138,91.08
1527560155,91.08
1527560172,91.08
1527560188,92.2
1527560204,92.2
1527560221,92.2
1527560236,91.37
1527560252,91.37
1527560267,91.37
1527560282,91.37
1527560298,94.3
1527560314,94.3
1527560329,94.3
1527560345,94.3
1527560360,92.88
1527560375,92.88
1527560391,92.88
1527560407,92.88
1527560422,93.38
1527560437,93.38
1527560452,93.38
1527560468,93.38
1527560482,92.15
1527560497,92.15
1527560512,92.15
1527560526,92.15
1527560541,93.76
1527560555,93.76
1527560570,93.76
1527560585,93.76
1527560600,92.72
1527560616,92.72
1527560631,92.72
1527560647,92.72
1527560662,92.09
1527560676,92.09
1527560692,92.09
1527560706,92.09
1527560721,96.11
1527560735,96.11
1527560751,96.11
1527560765,96.11
1527560780,95.18
1527560795,95.18
1527560810,95.18
1527560825,95.18
1527560839,94.36
1527560854,94.36
1527560869,94.36
1527560883,94.36
1527560898,93.44
1527560913,93.44
1527560928,93.44
1527560942,93.44
1527560957,96.69
1527560973,96.69
1527560988,96.69
1527561004,96.69
1527561020,95.66
1527561036,95.66
1527561050,95.66
1527561065,95.66
1527561081,94.99
1527561097,94.99
1527561113,94.99
1527561130,94.23
1527561146,94.23
1527561162,94.23
1527561180,94.23
1527561197,93.64
1527561213,93.64
1527561229,93.64
1527561244,93.64
1527561260,96.24
1527561277,96.24
1527561293,96.24
1527561309,96.24
1527561325,96.52
1527561341,96.52
1527561356,96.52
1527561372,97.08
1527561388,97.08
1527561404,97.08
1527561420,97.08
1527561436,100.35
1527561452,100.35
1527561468,100.35
1527561484,100.35
1527561499,99.45
1527561514,99.45
1527561529,99.45
1527561547,99.45
1527561565,98.87
1527561583,98.87
1527561601,98.87
1527561619,98.13
1527561634,98.13
1527561650,98.13
1527561665,98.13
1527561680,100.36
1527561694,100.36
1527561710,100.36
1527561726,100.36
1527561741,99.6
1527561756,99.6
1527561771,99.6
1527561786,99.6
1527561802,98.84
1527561818,98.84
1527561833,98.84
1527561848,98.84
1527561863,98.09
1527561878,98.09
1527561893,98.09
1527561908,98.09
1527561923,100.94
1527561939,100.94
1527561955,100.94
1527561970,101.54
1527561985,101.54
1527562000,101.54
1527562016,101.54
1527562032,101.54
1527562047,100.49
1527562063,100.49
1527562080,100.49
1527562095,99.59
1527562110,99.59
1527562126,99.59
1527562141,99.59
1527562156,101.08
1527562172,101.08
1527562187,101.08
1527562202,101.08
1527562216,99.9
1527562233,99.9
1527562247,99.9
1527562262,99.9
1527562277,98.76
1527562292,98.76
1527562307,98.76
1527562322,98.76
1527562337,97.61
1527562352,97.61
1527562368,97.61
1527562385,97.61
1527562401,99.24
1527562416,99.24
1527562432,99.24
1527562449,99.24
1527562464,97.98
1527562480,97.98
1527562498,97.98
1527562514,100.23
1527562530,100.23
1527562545,100.23
1527562560,100.23
1527562576,98.86
1527562592,98.86
1527562607,98.86
1527562622,98.86
1527562637,100.71
1527562653,100.71
1527562668,100.71
1527562683,100.71
1527562697,99.42
1527562713,99.42
1527562729,99.42
1527562745,99.42
1527562761,99.38
1527562776,99.38
1527562792,99.38
1527562808,99.38
1527562824,97.98
1527562839,97.98
1527562855,97.98
1527562870,98.24
1527562886,98.24
1527562902,98.24
1527562917,98.24
1527562932,98.34
1527562948,98.34
1527562963,98.34
1527562978,98.34
1527562994,99.7
1527563009,99.7
1527563025,99.7
1527563041,99.7
1527563057,98.22
1527563072,98.22
1527563088,98.22
1527563104,98.22
1527563119,98.33
1527563135,98.33
1527563150,98.33
1527563166,98.33
1527563182,97.88
1527563197,97.88
1527563213,97.88
1527563229,97.88
1527563244,99.08
1527563259,99.08
1527563274,99.08
1527563289,99.08
1527563304,97.67
1527563319,97.67
1527563334,97.67
1527563349,97.67
1527563364,99.25
1527563378,99.25
1527563395,99.25
1527563409,99.25
1527563425,99.09
1527563441,99.09
1527563457,99.09
1527563473,98.98
1527563489,98.98
1527563504,98.98
1527563520,98.98
1527563535,98.29
1527563549,98.29
1527563564,98.29
1527563580,98.29
1527563596,96.82
1527563611,96.82
1527563626,96.82
1527563641,96.82
1527563657,96.81
1527563672,96.81
1527563687,96.81
1527563703,96.81
1527563719,96.07
1527563735,96.07
1527563750,96.07
1527563766,96.07
1527563781,95.39
1527563796,95.39
1527563811,95.39
1527563826,95.39
1527563841,96.22
1527563856,96.22
1527563870,96.22
1527563885,96.22
1527563900,95.79
1527563916,95.79
1527563932,95.79
1527563947,95.79
1527563962,95.97
1527563976,95.97
1527563992,95.97
1527564007,95.97
1527564022,99.19
1527564038,99.19
1527564053,99.19
1527564068,99.19
1527564083,96.85
1527564098,96.85
1527564113,96.85
1527564127,96.85
1527564143,95.88
1527564158,95.88
1527564174,95.88
1527564189,95.88
1527564205,99.71
1527564220,99.71
1527564236,99.71
1527564251,97.43
1527564266,97.43
1527564281,97.43
1527564296,97.43
1527564311,97.61
1527564326,97.61
1527564340,97.61
1527564356,97.61
1527564371,98.74
1527564386,98.74
1527564400,98.74
1527564415,98.74
1527564431,100.58
1527564447,100.58
1527564462,100.58
1527564477,100.58
1527564492,97.91
1527564509,97.91
1527564524,97.91
1527564541,97.91
1527564558,98.04
1527564573,98.04
1527564588,98.04
1527564603,98.04
1527564618,99.7
1527564633,99.7
1527564648,99.7
1527564664,99.7
1527564679,96.83
1527564694,96.83
1527564709,96.83
1527564726,96.83
1527564742,98.25
1527564758,98.25
1527564773,98.25
1527564789,98.21
1527564805,98.21
1527564820,98.21
1527564834,98.21
1527564850,99.95
1527564865,99.95
1527564881,99.95
1527564896,99.95
1527564912,96.51
1527564927,96.51
1527564943,96.51
1527564958,96.51
1527564974,97.31
1527564989,97.31
1527565004,97.31
1527565019,97.31
1527565034,98.52
1527565050,98.52
1527565065,98.52
1527565080,98.52
1527565095,99.46
1527565110,99.46
1527565125,99.46
1527565140,99.46
1527565155,100.08
1527565170,100.08
1527565185,100.08
1527565200,100.08
1527565215,100.71
1527565230,100.71
1527565245,100.71
1527565260,100.71
1527565275,101.66
1527565290,101.66
1527565305,101.66
1527565320,101.66
1527565335,97.24
1527565350,97.24
1527565365,97.24
1527565379,97.24
1527565394,97.57
1527565410,97.57
1527565427,97.57
1527565444,97.57
1527565459,97.74
1527565475,97.74
1527565490,97.74
1527565505,97.74
1527565520,96.46
1527565535,96.46
1527565550,96.46
1527565565,96.46
1527565580,96.33
1527565595,96.33
1527565610,96.33
1527565625,96.33
1527565641,99.21
1527565656,99.21
1527565671,99.21
1527565686,99.21
1527565700,96.71
1527565715,96.71
1527565730,96.71
1527565745,96.71
1527565760,98.03
1527565775,98.03
1527565790,98.03
1527565806,98.03
1527565821,98.04
1527565838,98.04
1527565853,98.04
1527565868,98.04
1527565883,99.73
1527565898,99.73
1527565913,99.73
1527565928,99.73
1527565943,97.28
1527565958,97.28
1527565973,97.28
1527565988,97.28
1527566003,96.65
1527566018,96.65
1527566033,96.65
1527566047,96.65
1527566062,95.99
1527566077,95.99
1527566092,95.99
1527566107,95.99
1527566122,95.88
1527566137,95.88
1527566152,95.88
1527566166,95.88
1527566181,95.93
1527566196,95.93
1527566211,95.93
1527566228,95.93
1527566243,96.07
1527566258,96.07
1527566273,96.07
1527566288,96.07
1527566304,90.88
1527566319,90.88
1527566334,90.88
1527566348,90.88
1527566363,89.91
1527566378,89.91
1527566393,89.91
1527566408,89.91
1527566423,89.91
1527566438,87.48
1527566453,87.48
1527566468,87.48
1527566483,87.48
1527566498,87.48
1527566512,87.48
1527566527,87.48
1527566542,85.9
1527566557,85.9
1527566572,85.9
1527566587,85.9
1527566602,81.52
1527566619,81.52
1527566634,81.52
1527566649,81.52
1527566664,78.6
1527566679,78.6
1527566694,78.6
1527566711,78.6
1527566726,76.06
1527566741,76.06
1527566756,76.06
1527566771,75.52
1527566786,75.52
1527566801,75.52
1527566816,75.52
1527566831,71.64
1527566846,71.64
1527566861,71.64
1527566876,71.64
1527566891,69.31
1527566905,69.31
1527566920,69.31
1527566936,69.31
1527566950,69.45
1527566965,69.45
1527566980,69.45
1527566996,69.45
1527567011,69.45
1527567026,70.7
1527567041,70.7
1527567056,70.7
1527567071,74.34
1527567086,74.34
1527567101,74.34
1527567116,74.34
1527567130,72.31
1527567145,72.31
1527567160,72.31
1527567175,72.31
1527567190,70.81
1527567205,70.81
1527567219,70.81
1527567234,70.81
1527567250,70.04
1527567265,70.04
1527567280,70.04
1527567295,70.04
1527567310,68.01
1527567325,68.01
1527567340,68.01
1527567355,68.01
1527567371,65.76
1527567386,65.76
1527567401,65.76
1527567415,65.76
1527567430,63.91
1527567446,63.91
1527567461,63.91
1527567475,63.91
1527567490,64.92
1527567505,64.92
1527567520,64.92
1527567535,64.92
1527567550,63.74
1527567565,63.74
1527567579,63.74
1527567594,63.74
1527567609,63.74
1527567624,64.17
1527567639,64.17
1527567654,64.17
1527567669,64.17
1527567684,63.04
1527567698,63.04
1527567713,63.04
1527567728,63.04
1527567743,62.85
1527567758,62.85
1527567773,62.85
1527567788,62.85
1527567803,61.65
1527567817,61.65
1527567832,61.65
1527567847,61.65
1527567862,61.25
1527567877,61.25
1527567892,61.25
1527567907,61.25
1527567921,60.58
1527567936,60.58
1527567951,60.58
1527567967,60.58
1527567983,59.85
1527567998,59.85
1527568013,59.85
1527568029,59.85
1527568044,58.56
1527568059,58.56
1527568073,58.56
1527568089,58.56
1527568103,60.41
1527568118,60.41
1527568132,60.41
1527568147,60.41
1527568161,60.42
1527568176,60.42
1527568190,60.42
1527568205,60.42
1527568220,71.73
1527568234,71.73
1527568249,71.73
1527568263,71.73
1527568278,69.79
1527568292,69.79
1527568307,69.79
1527568321,69.79
1527568335,67.38
1527568350,67.38
1527568364,67.38
1527568379,67.38
1527568394,66.16
1527568408,66.16
1527568424,66.16
1527568439,66.16
1527568453,64.12
1527568468,64.12
1527568483,64.12
1527568498,64.12
1527568512,62.33
1527568526,62.33
1527568541,62.33
1527568555,62.33
1527568569,62.33
1527568583,62.46
1527568598,62.46
1527568612,62.46
1527568626,62.46
1527568641,62.56
1527568655,62.56
1527568669,62.56
1527568683,62.56
1527568698,61.37
1527568712,61.37
1527568726,61.37
1527568740,61.37
1527568754,60.32
1527568768,60.32
1527568782,60.32
1527568796,60.32
1527568810,60.32
1527568824,63.25
1527568838,63.25
1527568852,63.25
1527568866,63.25
1527568880,62.01
1527568895,62.01
1527568909,62.01
1527568923,62.01
1527568937,61.89
1527568951,61.89
1527568965,61.89
1527568979,61.89
1527568993,61.37
1527569007,61.37
1527569021,61.37
1527569035,61.37
1527569049,62.54
1527569063,62.54
1527569078,62.54
1527569092,62.54
1527569107,62.54
1527569122,61.71
1527569136,61.71
1527569150,61.71
1527569164,61.71
1527569178,61.44
1527569192,61.44
1527569206,61.44
1527569220,61.44
1527569235,63.17
1527569249,63.17
1527569263,63.17
1527569277,63.17
1527569291,61.6
1527569305,61.6
1527569319,61.6
1527569333,61.6
1527569348,61.6
1527569363,61.48
1527569378,61.48
1527569392,61.48
1527569406,61.48
1527569421,61.43
1527569435,61.43
1527569450,61.43
1527569465,61.43
1527569479,62.82
1527569493,62.82
1527569509,62.82
1527569523,62.82
1527569537,61.49
1527569551,61.49
1527569565,61.49
1527569580,61.49
1527569594,61.22
1527569609,61.22
1527569624,61.22
1527569638,61.22
1527569652,61.15
1527569667,61.15
1527569681,61.15
1527569695,61.15
1527569709,61.15
1527569724,61.78
1527569738,61.78
1527569752,61.78
1527569766,61.78
1527569780,60.86
1527569795,60.86
1527569809,60.86
1527569823,60.86
1527569837,60.88
1527569851,60.88
1527569865,60.88
1527569879,60.88
1527569893,60.91
1527569907,60.91
1527569921,60.91
1527569934,60.91
1527569948,60.91
1527569962,61.49
1527569976,61.49
1527569990,61.49
1527570004,61.49
1527570018,60.45
1527570032,60.45
1527570046,60.45
1527570060,60.45
1527570074,60.41
1527570088,60.41
1527570102,60.41
1527570116,60.41
1527570130,60.47
1527570144,60.47
1527570158,60.47
1527570172,60.47
1527570186,60.47
1527570200,61.16
1527570214,61.16
1527570228,61.16
1527570242,61.16
1527570255,60.88
1527570269,60.88
1527570283,60.88
1527570297,60.88
1527570311,60.57
1527570325,60.57
1527570339,60.57
1527570353,60.57
1527570367,60.57
1527570381,61.73
1527570395,61.73
1527570409,61.73
1527570423,61.73
1527570437,61.87
1527570451,61.87
1527570465,61.87
1527570479,61.87
1527570493,60.64
1527570507,60.64
1527570521,60.64
1527570535,60.64
1527570548,60.64
1527570562,60.86
1527570576,60.86
1527570590,60.86
1527570604,60.86
1527570618,62.25
1527570632,62.25
1527570646,62.25
1527570660,62.25
1527570674,60.86
1527570688,60.86
1527570702,60.86
1527570716,60.86
1527570730,60.86
1527570744,60.92
1527570758,60.92
1527570773,60.92
1527570787,60.92
1527570801,60.82
1527570814,60.82
1527570828,60.82
1527570842,60.82
1527570856,62.31
1527570870,62.31
1527570884,62.31
1527570897,62.31
1527570911,61.28
1527570925,61.28
1527570939,61.28
1527570953,61.28
1527570967,61.28
1527570980,61.07
1527570994,61.07
1527571008,61.07
1527571022,61.07
1527571036,60.66
1527571050,60.66
1527571064,60.66
1527571078,60.66
1527571091,62.39
1527571105,62.39
1527571119,62.39
1527571133,62.39
1527571147,62.39
1527571160,60.91
1527571174,60.91
1527571188,60.91
1527571202,60.91
1527571216,60.96
1527571229,60.96
1527571243,60.96
1527571257,60.96
1527571271,60.96
1527571285,60.89
1527571299,60.89
1527571313,60.89
1527571327,60.89
1527571340,62.16
1527571354,62.16
1527571368,62.16
1527571382,62.16
1527571396,60.84
1527571409,60.84
1527571423,60.84
1527571437,60.84
1527571451,60.84
1527571465,60.84
1527571479,60.84
1527571492,60.84
1527571506,60.84
1527571520,60.68
1527571534,60.68
1527571548,60.68
1527571562,60.68
1527571575,62.13
1527571589,62.13
1527571603,62.13
1527571617,62.13
1527571631,60.95
1527571645,60.95
1527571658,60.95
1527571672,60.95
1527571686,60.95
1527571700,61.08
1527571714,61.08
1527571727,61.08
1527571741,61.08
1527571755,60.7
1527571769,60.7
1527571783,60.7
1527571797,60.7
1527571810,60.7
1527571824,62.14
1527571838,62.14
1527571852,62.14
1527571865,62.14
1527571879,61
1527571893,61
1527571907,61
1527571920,61
1527571934,60.96
1527571948,60.96
1527571962,60.96
1527571976,60.96
1527571989,60.96
1527572003,61.35
1527572017,61.35
1527572031,61.35
1527572044,61.35
1527572058,62.02
1527572072,62.02
1527572086,62.02
1527572100,62.02
1527572114,60.86
1527572128,60.86
1527572141,60.86
1527572155,60.86
1527572169,60.86
1527572183,60.86
1527572196,60.86
1527572210,60.86
1527572224,60.86
1527572238,61.23
1527572251,61.23
1527572265,61.23
1527572279,61.23
1527572293,61.99
1527572307,61.99
1527572320,61.99
1527572334,61.99
1527572348,61.99
1527572362,61.1
1527572375,61.1
1527572389,61.1
1527572403,61.1
1527572417,60.8
1527572430,60.8
1527572444,60.8
1527572458,60.8
1527572472,61.06
1527572486,61.06
1527572499,61.06
1527572513,61.06
1527572527,61.06
1527572541,62.21
1527572554,62.21
1527572568,62.21
1527572582,62.21
1527572596,61.05
1527572610,61.05
1527572623,61.05
1527572637,61.05
1527572651,61.36
1527572665,61.36
1527572679,61.36
1527572692,61.36
1527572706,61.36
1527572720,61.3
1527572734,61.3
1527572747,61.3
1527572761,61.3
1527572775,62.16
1527572789,62.16
1527572802,62.16
1527572816,62.16
1527572830,62.16
1527572844,60.84
1527572857,60.84
1527572871,60.84
1527572885,60.84
1527572899,60.68
1527572913,60.68
1527572926,60.68
1527572940,60.68
1527572954,60.89
1527572968,60.89
1527572982,60.89
1527572996,60.89
1527573010,60.89
1527573024,61.76
1527573037,61.76
1527573051,61.76
1527573065,61.76
1527573079,61.05
1527573092,61.05
1527573106,61.05
1527573120,61.05
1527573135,60.82
1527573151,60.82
1527573164,60.82
1527573178,60.82
1527573192,60.73
1527573206,60.73
1527573220,60.73
1527573233,60.73
1527573247,60.73
1527573261,61.89
1527573275,61.89
1527573288,61.89
1527573303,61.89
1527573316,60.85
1527573330,60.85
1527573344,60.85
1527573358,60.85
1527573372,60.8
1527573385,60.8
1527573399,60.8
1527573413,60.8
1527573427,60.8
1527573441,60.96
1527573454,60.96
1527573468,60.96
1527573482,60.96
1527573496,62.19
1527573510,62.19
1527573523,62.19
1527573537,62.19
1527573551,61.58
1527573565,61.58
1527573578,61.58
1527573592,61.58
1527573606,61.58
1527573620,61.12
1527573634,61.12
1527573647,61.12
1527573661,61.12
1527573675,61.1
1527573689,61.1
1527573702,61.1
1527573716,61.1
1527573730,61.1
1527573744,62.6
1527573758,62.6
1527573771,62.6
1527573785,62.6
1527573799,61.94
1527573813,61.94
1527573827,61.94
1527573840,61.94
1527573854,61.17
1527573868,61.17
1527573882,61.17
1527573896,61.17
1527573910,61.17
1527573924,60.85
1527573937,60.85
1527573951,60.85
1527573965,60.85
1527573979,61.26
1527573993,61.26
1527574006,61.26
1527574020,61.26
1527574034,62.08
1527574048,62.08
1527574062,62.08
1527574076,62.08
1527574089,62.08
1527574103,61.36
1527574117,61.36
1527574131,61.36
1527574145,61.36
1527574159,61.47
1527574172,61.47
1527574186,61.47
1527574200,61.47
1527574214,61.47
1527574227,61
1527574241,61
1527574255,61
1527574269,61
1527574283,61.8
1527574296,61.8
1527574310,61.8
1527574324,61.8
1527574338,61.68
1527574352,61.68
1527574365,61.68
1527574379,61.68
1527574393,61.6
1527574407,61.6
1527574420,61.6
1527574434,61.6
1527574448,61.6
1527574462,61.01
1527574476,61.01
1527574489,61.01
1527574503,61.01
1527574517,62.07
1527574531,62.07
1527574544,62.07
1527574558,62.07
1527574572,62.07
1527574586,61.63
1527574599,61.63
1527574613,61.63
1527574627,61.63
1527574641,61.33
1527574655,61.33
1527574668,61.33
1527574682,61.33
1527574696,61.37
1527574710,61.37
1527574723,61.37
1527574737,61.37
1527574751,61.37
1527574765,62.6
1527574779,62.6
1527574793,62.6
1527574807,62.6
1527574820,61.31
1527574834,61.31
1527574848,61.31
1527574862,61.31
1527574876,61.74
1527574889,61.74
1527574903,61.74
1527574917,61.74
1527574931,61.64
1527574944,61.64
1527574958,61.64
1527574972,61.64
1527574986,61.64
1527575000,62.3
1527575013,62.3
1527575027,62.3
1527575041,62.3
1527575054,61.85
1527575068,61.85
1527575082,61.85
1527575096,61.85
1527575109,61.85
1527575123,61.84
1527575137,61.84
1527575151,61.84
1527575164,61.84
1527575178,61.84
1527575192,61.84
1527575206,61.84
1527575220,61.84
1527575233,62.84
1527575247,62.84
1527575261,62.84
1527575275,62.84
1527575288,62.84
1527575302,61.78
1527575316,61.78
1527575330,61.78
1527575344,61.78
1527575357,62
1527575371,62
1527575385,62
1527575399,62
1527575412,62
1527575426,61.97
1527575440,61.97
1527575454,61.97
1527575467,61.97
1527575481,62.99
1527575495,62.99
1527575509,62.99
1527575522,62.99
1527575536,62.11
1527575550,62.11
1527575564,62.11
1527575578,62.11
1527575591,62.11
1527575605,61.88
1527575619,61.88
1527575633,61.88
1527575647,61.88
1527575661,61.85
1527575675,61.85
1527575688,61.85
1527575702,61.85
1527575716,61.56
1527575730,61.56
1527575743,61.56
1527575757,61.56
1527575771,62.06
1527575785,62.06
1527575798,62.06
1527575812,62.06
1527575826,62.06
1527575840,61.92
1527575853,61.92
1527575867,61.92
1527575881,61.92
1527575895,62.08
1527575909,62.08
1527575922,62.08
1527575936,62.08
1527575950,62.08
1527575964,61.72
1527575977,61.72
1527575991,61.72
1527576005,61.72
1527576019,62.49
1527576032,62.49
1527576046,62.49
1527576060,62.49
1527576074,61.79
1527576088,61.79
1527576101,61.79
1527576115,61.79
1527576129,61.79
1527576143,61.73
1527576156,61.73
1527576170,61.73
1527576184,61.73
1527576198,62.09
1527576211,62.09
1527576225,62.09
1527576239,62.09
1527576253,62.79
1527576266,62.79
1527576280,62.79
1527576294,62.79
1527576308,62.79
1527576322,62
1527576335,62
1527576349,62
1527576363,62
1527576377,62.09
1527576390,62.09
1527576404,62.09
1527576418,62.09
1527576432,62.09
1527576445,62.13
1527576459,62.13
1527576473,62.13
1527576487,62.13
1527576500,63.29
1527576514,63.29
1527576528,63.29
1527576542,63.29
1527576555,62.58
1527576569,62.58
1527576583,62.58
1527576597,62.58
1527576611,62.58
1527576625,62.21
1527576638,62.21
1527576652,62.21
1527576666,62.21
1527576680,62.04
1527576693,62.04
1527576707,62.04
1527576721,62.04
1527576735,63.55
1527576748,63.55
1527576762,63.55
1527576776,63.55
1527576790,63.55
1527576804,62.89
1527576817,62.89
1527576831,62.89
1527576845,62.89
1527576859,62.22
1527576872,62.22
1527576886,62.22
1527576900,62.22
1527576914,62.34
1527576927,62.34
1527576941,62.34
1527576955,62.34
1527576969,62.34
1527576983,62.29
1527576996,62.29
1527577010,62.29
1527577024,62.29
1527577038,63.16
1527577051,63.16
1527577065,63.16
1527577079,63.16
1527577093,62.12
1527577106,62.12
1527577120,62.12
1527577134,62.12
1527577148,62.12
1527577161,62.31
1527577175,62.31
1527577189,62.31
1527577203,62.31
1527577216,62.15
1527577230,62.15
1527577244,62.15
1527577258,62.15
1527577271,62.15
1527577285,63.34
1527577299,63.34
1527577313,63.34
1527577326,63.34
1527577340,62.61
1527577354,62.61
1527577368,62.61
1527577381,62.61
1527577395,62.45
1527577409,62.45
1527577423,62.45
1527577437,62.45
1527577450,62.45
1527577464,62.65
1527577478,62.65
1527577492,62.65
1527577506,62.65
1527577520,63.72
1527577534,63.72
1527577547,63.72
1527577561,63.72
1527577575,62.57
1527577589,62.57
1527577602,62.57
1527577616,62.57
1527577630,62.57
1527577644,62.27
1527577657,62.27
1527577671,62.27
1527577685,62.27
1527577699,62.08
1527577712,62.08
1527577726,62.08
1527577740,62.08
1527577754,61.68
1527577767,61.68
1527577781,61.68
1527577795,61.68
1527577809,61.68
1527577822,61.45
1527577836,61.45
1527577850,61.45
1527577864,61.45
1527577877,60.68
1527577891,60.68
1527577905,60.68
1527577919,60.68
1527577932,60.69
1527577946,60.69
1527577960,60.69
1527577974,60.69
1527577987,60.69
1527578001,60.74
1527578015,60.74
1527578029,60.74
1527578043,60.74
1527578056,61.68
1527578070,61.68
1527578084,61.68
1527578098,61.68
1527578111,61.68
1527578125,61.37
1527578139,61.37
1527578153,61.37
1527578166,61.37
1527578180,61.37
1527578194,61.37
1527578208,61.37
1527578222,61.37
1527578235,61.05
1527578249,61.05
1527578263,61.05
1527578277,61.05
1527578291,61.05
1527578304,62.51
1527578319,62.51
1527578332,62.51
1527578346,62.51
1527578360,61.54
1527578374,61.54
1527578388,61.54
1527578401,61.54
1527578415,61.54
1527578429,61.54
1527578443,61.54
1527578457,61.54
1527578470,61.54
1527578484,61.7
1527578498,61.7
